"YR","DOY","HR","Time.id","Ustr","WS","std_Uz","Lm","WD","z0d","hc","zm"
2011,188,6,2011.511669,0.24447,3.004278,0.28224,559.2,130.382,0.3224,0.460571428571429,2
2011,188,7,2011.511726,0.29451,3.328831,0.32302,-180.73275862069,131.97,0.3228,0.461142857142857,2
2011,188,7,2011.511783,0.32819,3.729411,0.35668,-117.17679944095,141.596,0.3232,0.461714285714286,2
2011,188,8,2011.51184,0.32093,3.707277,0.36159,-61.7231222385862,134.429,0.3236,0.462285714285714,2
2011,188,8,2011.511897,0.33889,3.93815,0.38944,-42.344618494189,136.289,0.324,0.462857142857143,2
2011,188,9,2011.511954,0.35089,4.07846,0.39487,-43.2412903225806,134.851,0.3244,0.463428571428571,2
2011,188,9,2011.51201,0.35753,3.956464,0.38537,-35.3492297953155,138.718,0.3248,0.464,2
2011,188,10,2011.512067,0.36567,4.041518,0.39427,-35.0083612040134,152.927,0.3252,0.464571428571429,2
2011,188,10,2011.512124,0.34082,3.737895,0.39322,-21.8704284221526,139.624,0.3256,0.465142857142857,2
2011,188,11,2011.512181,0.33423,3.674523,0.38723,-20.7640783924584,135.163,0.326,0.465714285714286,2
2011,188,11,2011.512238,0.33028,3.9396,0.40205,-17.2642871879513,127.959,0.3264,0.466285714285714,2
2011,188,12,2011.512295,0.32552,3.859428,0.40245,-12.7142857142857,139.185,0.3268,0.466857142857143,2
2011,188,12,2011.512352,0.3775,3.94672,0.41346,-18.9402173913044,142.992,0.3272,0.467428571428571,2
2011,188,13,2011.512409,0.35532,4.002234,0.40524,-19.6406341749853,147.982,0.3276,0.468,2
2011,188,13,2011.512466,0.27751,3.883245,0.38425,-8.74888807493067,164.238,0.328,0.468571428571429,2
2011,188,14,2011.512523,0.32441,4.174633,0.40532,-14.3855421686747,157.044,0.3284,0.469142857142857,2
2011,188,14,2011.51258,0.37097,4.197764,0.41887,-20.0431758215399,141.355,0.3288,0.469714285714286,2
2011,188,15,2011.512637,0.41921,4.712173,0.43559,-27.6302298660493,145.452,0.3292,0.470285714285714,2
2011,188,15,2011.512694,0.3919,4.766479,0.44176,-36.9067609368095,151.542,0.3296,0.470857142857143,2
2011,188,16,2011.51275,0.4149,4.51088,0.44826,-56.3047875927175,151.491,0.33,0.471428571428571,2
2011,188,16,2011.512807,0.38031,4.534397,0.41448,-40.3675048355899,157.895,0.3304,0.472,2
2011,188,17,2011.512864,0.35896,4.21329,0.41012,-38.4608294930876,159.434,0.3308,0.472571428571429,2
2011,188,17,2011.512921,0.37475,4.249265,0.41767,-59.3667733902526,161.243,0.3312,0.473142857142857,2
2011,188,18,2011.512978,0.36012,3.787811,0.38939,-70.1303068516183,161.322,0.3316,0.473714285714286,2
2011,188,18,2011.513035,0.32881,3.532488,0.36243,-79.0896159317212,158.896,0.332,0.474285714285714,2
2011,188,19,2011.513092,0.27198,3.395758,0.32338,-75.3547220967013,161.122,0.3324,0.474857142857143,2
2011,188,19,2011.513149,0.23903,2.904726,0.28552,-118.241134751773,164.343,0.3328,0.475428571428571,2
2011,188,20,2011.513206,0.20685,2.866495,0.25328,-116.234309623431,165.636,0.3332,0.476,2
2011,188,20,2011.513263,0.19286,2.57987,0.2244,229.531680440771,170.64,0.3336,0.476571428571429,2
2011,188,21,2011.51332,0.15277,2.251281,0.19293,140.353833192923,168.73,0.334,0.477142857142857,2
2011,188,21,2011.513377,0.13303,1.896285,0.15819,67.4878444084279,172.884,0.3344,0.477714285714286,2
2011,188,22,2011.513434,0.12946,2.184948,0.18529,49.0775125257884,181.074,0.3348,0.478285714285714,2
2011,188,22,2011.51349,0.10741,1.691043,0.14484,40.9746492739355,161.466,0.3352,0.478857142857143,2
2011,188,23,2011.513547,-9999,1.112463,-9999,-9999,-9999,0.3356,0.479428571428571,2
2011,188,23,2011.513604,-9999,1.131732,-9999,-9999,-9999,0.336,0.48,2
2011,189,0,2011.513661,-9999,1.121391,-9999,-9999,-9999,0.3364,0.480571428571429,2
2011,189,0,2011.513718,-9999,1.188231,-9999,-9999,-9999,0.3368,0.481142857142857,2
2011,189,1,2011.513775,-9999,1.315856,-9999,-9999,-9999,0.3372,0.481714285714286,2
2011,189,1,2011.513832,0.12526,1.71208,0.14423,18.1941556309511,169.933,0.3376,0.482285714285714,2
2011,189,2,2011.513889,0.16407,2.348233,0.2091,34.1063000205212,167.868,0.338,0.482857142857143,2
2011,189,2,2011.513946,0.15046,2.084327,0.17838,30.5104663973559,130.796,0.3384,0.483428571428571,2
2011,189,3,2011.514003,0.25746,3.110707,0.29107,113.780821917808,141.494,0.3388,0.484,2
2011,189,3,2011.51406,0.24928,3.208061,0.30659,101.889570552147,132.375,0.3392,0.484571428571429,2
2011,189,4,2011.514117,0.32675,3.93184,0.37742,210.710659898477,141.014,0.3396,0.485142857142857,2
2011,189,4,2011.514173,0.35193,4.208735,0.40326,192.575406032483,148.618,0.34,0.485714285714286,2
2011,189,5,2011.51423,0.22406,2.95795,0.26564,49.1879075281565,159.764,0.3404,0.486285714285714,2
2011,189,5,2011.514287,0.16869,2.15982,0.19765,24.5625462620281,157.024,0.3408,0.486857142857143,2
2011,189,6,2011.514344,-9999,1.48168,-9999,-9999,-9999,0.3412,0.487428571428571,2
2011,189,6,2011.514401,-9999,1.17038,-9999,-9999,-9999,0.3416,0.488,2
2011,189,7,2011.514458,0.15959,1.782465,0.18657,-32.044839582528,160.629,0.342,0.488571428571429,2
2011,189,7,2011.514515,0.24331,2.608151,0.26986,-48.6242299794661,153.4,0.3424,0.489142857142857,2
2011,189,8,2011.514572,0.24984,2.797467,0.28515,-28.4351407000686,117.478,0.3428,0.489714285714286,2
2011,189,8,2011.514629,0.19729,2.505847,0.24923,-16.2256390167466,96.6116,0.3432,0.490285714285714,2
2011,189,9,2011.514686,0.21539,2.404087,0.27002,-10.4915125411705,104.159,0.3436,0.490857142857143,2
2011,189,9,2011.514743,0.2249,2.923724,0.30505,-11.3822255825143,113.51,0.344,0.491428571428571,2
2011,189,10,2011.5148,0.24888,2.914062,0.31656,-11.9356931728066,109.944,0.3444,0.492,2
2011,189,10,2011.514857,0.25861,2.848258,0.32573,-9.6355803935266,119.34,0.3448,0.492571428571429,2
2011,189,11,2011.514913,0.29258,3.317469,0.35244,-12.4984894259819,155.863,0.3452,0.493142857142857,2
2011,189,11,2011.51497,0.33855,3.573691,0.3711,-19.6437900736167,147.615,0.3456,0.493714285714286,2
2011,189,12,2011.515027,0.34543,3.798087,0.41624,-15.617033330186,132.202,0.346,0.494285714285714,2
2011,189,12,2011.515084,0.34341,4.053173,0.42856,-14.8531393155484,137.982,0.3464,0.494857142857143,2
2011,189,13,2011.515141,0.30721,4.055499,0.41604,-10.5656036300888,127.747,0.3468,0.495428571428571,2
2011,189,13,2011.515198,0.35438,4.110663,0.43038,-13.2435897435897,127.875,0.3472,0.496,2
2011,189,14,2011.515255,0.3516,3.923564,0.41355,-15.4748080164825,136.179,0.3476,0.496571428571429,2
2011,189,14,2011.515312,0.34606,3.798372,0.40906,-14.1741741741742,136.203,0.348,0.497142857142857,2
2011,189,15,2011.515369,0.28419,3.469118,0.38543,-9.1929199599243,141.162,0.3484,0.497714285714286,2
2011,189,15,2011.515426,0.25111,3.440786,0.37227,-6.44471332110378,143.037,0.3488,0.498285714285714,2
2011,189,16,2011.515483,0.3081,3.499255,0.36762,-13.2936060557256,152.134,0.3492,0.498857142857143,2
2011,189,16,2011.51554,0.28357,3.738014,0.35509,-13.1348985276562,154.691,0.3496,0.499428571428571,2
2011,189,17,2011.515597,0.29686,3.721476,0.34088,-18.2058920887123,156.197,0.35,0.5,2
2011,189,17,2011.515653,0.22919,2.97508,0.3023,-9.9746039424356,151.257,0.3504,0.500571428571429,2
2011,189,18,2011.51571,0.22696,2.728971,0.26939,-17.1345454545455,148.024,0.3508,0.501142857142857,2
2011,189,18,2011.515767,0.23913,2.566123,0.24921,-30.550305725403,154.867,0.3512,0.501714285714286,2
2011,189,19,2011.515824,0.20528,2.184746,0.2219,-46.5386787125918,156.479,0.3516,0.502285714285714,2
2011,189,19,2011.515881,-9999,1.527913,-9999,-9999,-9999,0.352,0.502857142857143,2
2011,189,20,2011.515938,-9999,0.728228,-9999,-9999,-9999,0.3524,0.503428571428571,2
2011,189,20,2011.515995,-9999,0.857055,-9999,-9999,-9999,0.3528,0.504,2
2011,189,21,2011.516052,-9999,0.2528975,-9999,-9999,-9999,0.3532,0.504571428571429,2
2011,189,21,2011.516109,-9999,0.369657,-9999,-9999,-9999,0.3536,0.505142857142857,2
2011,189,22,2011.516166,-9999,0.5136365,-9999,-9999,-9999,0.354,0.505714285714286,2
2011,189,22,2011.516223,-9999,0.7779088,-9999,-9999,-9999,0.3544,0.506285714285714,2
2011,189,23,2011.51628,-9999,0.5452284,-9999,-9999,-9999,0.3548,0.506857142857143,2
2011,189,23,2011.516337,-9999,0.2354683,-9999,-9999,-9999,0.3552,0.507428571428571,2
2011,190,0,2011.516393,-9999,0.6863309,-9999,-9999,-9999,0.3556,0.508,2
2011,190,0,2011.51645,-9999,0.5571531,-9999,-9999,-9999,0.356,0.508571428571429,2
2011,190,1,2011.516507,-9999,0.8216822,-9999,-9999,-9999,0.3564,0.509142857142857,2
2011,190,1,2011.516564,-9999,0.4090582,-9999,-9999,-9999,0.3568,0.509714285714286,2
2011,190,2,2011.516621,-9999,0.7235781,-9999,-9999,-9999,0.3572,0.510285714285714,2
2011,190,2,2011.516678,-9999,0.8115294,-9999,-9999,-9999,0.3576,0.510857142857143,2
2011,190,3,2011.516735,-9999,0.8075588,-9999,-9999,-9999,0.358,0.511428571428571,2
2011,190,3,2011.516792,-9999,0.6336141,-9999,-9999,-9999,0.3584,0.512,2
2011,190,4,2011.516849,-9999,1.232447,-9999,-9999,-9999,0.3588,0.512571428571429,2
2011,190,4,2011.516906,-9999,0.661866,-9999,-9999,-9999,0.3592,0.513142857142857,2
2011,190,5,2011.516963,-9999,0.6902607,-9999,-9999,-9999,0.3596,0.513714285714286,2
2011,190,5,2011.51702,-9999,0.3110421,-9999,-9999,-9999,0.36,0.514285714285714,2
2011,190,6,2011.517077,-9999,0.8815725,-9999,-9999,-9999,0.3604,0.514857142857143,2
2011,190,6,2011.517133,-9999,0.7721372,-9999,-9999,-9999,0.3608,0.515428571428571,2
2011,190,7,2011.51719,-9999,0.8530792,-9999,-9999,-9999,0.3612,0.516,2
2011,190,7,2011.517247,-9999,0.8641466,-9999,-9999,-9999,0.3616,0.516571428571429,2
2011,190,8,2011.517304,0.11153,0.8369718,0.14982,-4.28571428571429,284.923,0.362,0.517142857142857,2
2011,190,8,2011.517361,0.1172,0.7056745,0.16996,-3.17407400228713,207.406,0.3624,0.517714285714286,2
2011,190,9,2011.517418,0.12052,0.8721582,0.18942,-2.92466817913861,240.48,0.3628,0.518285714285714,2
2011,190,9,2011.517475,0.17324,1.325066,0.23245,-6.47263524201202,286.656,0.3632,0.518857142857143,2
2011,190,10,2011.517532,0.1949,2.126965,0.26107,-7.88550501156515,240.31,0.3636,0.519428571428571,2
2011,190,10,2011.517589,0.21468,1.977387,0.28654,-7.44753493877179,235.255,0.364,0.52,2
2011,190,11,2011.517646,0.15875,1.719606,0.27982,-2.85489867518458,220.1,0.3644,0.520571428571429,2
2011,190,11,2011.517703,0.23078,1.809637,0.30595,-9.43239501615136,265.11,0.3648,0.521142857142857,2
2011,190,12,2011.51776,0.16728,1.932063,0.30482,-3.59541665750291,262.54,0.3652,0.521714285714286,2
2011,190,12,2011.517816,0.15926,1.623736,0.28353,-2.57426366356907,250.326,0.3656,0.522285714285714,2
2011,190,13,2011.517873,0.22268,1.841205,0.33167,-4.99724753807572,78.7214,0.366,0.522857142857143,2
2011,190,13,2011.51793,0.22086,2.897164,0.31259,-10.7920988306798,130.596,0.3664,0.523428571428571,2
2011,190,14,2011.517987,0.27898,3.365241,0.32635,-17.8726198292843,160.229,0.3668,0.524,2
2011,190,14,2011.518044,0.17552,2.219463,0.26132,-6.16150943396226,164.212,0.3672,0.524571428571429,2
2011,190,15,2011.518101,0.15875,2.235976,0.24894,-6.10471204188482,164.017,0.3676,0.525142857142857,2
2011,190,15,2011.518158,-9999,2.56619,-9999,-9999,-9999,0.368,0.525714285714286,2
2011,190,16,2011.518215,0.28492,3.463807,0.32176,-38.5629874734105,165.229,0.3684,0.526285714285714,2
2011,190,16,2011.518272,0.25542,3.365705,0.3321,-16.312,158.967,0.3688,0.526857142857143,2
2011,190,17,2011.518329,0.26742,2.918588,0.29181,-20.1482579688658,160.029,0.3692,0.527428571428571,2
2011,190,17,2011.518386,0.28477,3.196009,0.3054,-40.3564356435644,152.633,0.3696,0.528,2
2011,190,18,2011.518443,0.26215,3.335704,0.30733,-36.8778280542986,155.547,0.37,0.528571428571429,2
2011,190,18,2011.5185,0.28903,3.535218,0.31294,-69.080118694362,165.316,0.3704,0.529142857142857,2
2011,190,19,2011.518556,0.2883,3.149289,0.31367,-115.874822190612,164.231,0.3708,0.529714285714286,2
2011,190,19,2011.518613,-9999,2.517706,-9999,-9999,-9999,0.3712,0.530285714285714,2
2011,190,20,2011.51867,0.13871,2.044657,0.17301,31.4605873261206,174.214,0.3716,0.530857142857143,2
2011,190,20,2011.518727,-9999,2.091237,-9999,-9999,-9999,0.372,0.531428571428571,2
2011,190,21,2011.518784,-9999,1.915105,-9999,-9999,-9999,0.3724,0.532,2
2011,190,21,2011.518841,-9999,1.504315,-9999,-9999,-9999,0.3728,0.532571428571429,2
2011,190,22,2011.518898,-9999,1.489885,-9999,-9999,-9999,0.3732,0.533142857142857,2
2011,190,22,2011.518955,0.13067,1.872322,0.17776,8.97670824594326,221.529,0.3736,0.533714285714286,2
2011,190,23,2011.519012,-9999,1.516325,-9999,-9999,-9999,0.374,0.534285714285714,2
2011,190,23,2011.519069,-9999,1.657848,-9999,-9999,-9999,0.3744,0.534857142857143,2
2011,191,0,2011.519126,-9999,1.41784,-9999,-9999,-9999,0.3748,0.535428571428571,2
2011,191,0,2011.519183,0.11712,1.631569,0.13981,9.67776520340699,247.691,0.3752,0.536,2
2011,191,1,2011.51924,0.10506,1.320182,0.14529,7.01442266171517,263.556,0.3756,0.536571428571429,2
2011,191,1,2011.519296,-9999,1.576684,-9999,-9999,-9999,0.376,0.537142857142857,2
2011,191,2,2011.519353,-9999,1.60112,-9999,-9999,-9999,0.3764,0.537714285714286,2
2011,191,2,2011.51941,-9999,1.615144,-9999,-9999,-9999,0.3768,0.538285714285714,2
2011,191,3,2011.519467,-9999,1.372628,-9999,-9999,-9999,0.3772,0.538857142857143,2
2011,191,3,2011.519524,0.13411,1.401299,0.20753,21.0455311973019,273.809,0.3776,0.539428571428571,2
2011,191,4,2011.519581,-9999,1.514174,-9999,-9999,-9999,0.378,0.54,2
2011,191,4,2011.519638,-9999,1.499997,-9999,-9999,-9999,0.3784,0.540571428571429,2
2011,191,5,2011.519695,-9999,1.112561,-9999,-9999,-9999,0.3788,0.541142857142857,2
2011,191,5,2011.519752,-9999,1.167746,-9999,-9999,-9999,0.3792,0.541714285714286,2
2011,191,6,2011.519809,0.10752,1.493038,0.13879,13.9054320775766,253.235,0.3796,0.542285714285714,2
2011,191,6,2011.519866,-9999,1.408765,-9999,-9999,-9999,0.38,0.542857142857143,2
2011,191,7,2011.519923,0.14705,1.502126,0.20818,62.8726708074534,267.772,0.3804,0.543428571428571,2
2011,191,7,2011.51998,0.19941,1.934549,0.28818,-107.80292942743,272.561,0.3808,0.544,2
2011,191,8,2011.520036,0.2364,2.013964,0.31644,-117.98833819242,283.426,0.3812,0.544571428571429,2
2011,191,8,2011.520093,0.22642,2.228636,0.28915,-35.6240369799692,297.843,0.3816,0.545142857142857,2
2011,191,9,2011.52015,0.33945,3.109071,0.37136,-64.5650438946528,300.542,0.382,0.545714285714286,2
2011,191,9,2011.520207,0.3421,3.716525,0.4,-37.6186046511628,307.851,0.3824,0.546285714285714,2
2011,191,10,2011.520264,0.31068,3.060488,0.37647,-28.8476632179807,297.466,0.3828,0.546857142857143,2
2011,191,10,2011.520321,0.30669,2.711974,0.38613,-23.479523671217,288.12,0.3832,0.547428571428571,2
2011,191,11,2011.520378,0.31395,2.939341,0.39232,-21.0660758503845,270.109,0.3836,0.548,2
2011,191,11,2011.520435,0.28755,2.401967,0.33607,-15.1580527155051,292.586,0.384,0.548571428571429,2
2011,191,12,2011.520492,0.23049,1.993879,0.34081,-8.01269652333482,282.274,0.3844,0.549142857142857,2
2011,191,12,2011.520549,0.27473,2.499818,0.33075,-14.1535226077813,247.475,0.3848,0.549714285714286,2
2011,191,13,2011.520606,0.22945,2.227747,0.32994,-6.70097103494066,252.885,0.3852,0.550285714285714,2
2011,191,13,2011.520663,-9999,1.95021,-9999,-9999,-9999,0.3856,0.550857142857143,2
2011,191,14,2011.520719,0.26515,2.607853,0.3611,-11.5434129595194,249.256,0.386,0.551428571428571,2
2011,191,14,2011.520776,0.27791,2.691499,0.38061,-13.643358417181,264.503,0.3864,0.552,2
2011,191,15,2011.520833,0.21892,2.716253,0.33256,-7.26306784926388,246.49,0.3868,0.552571428571429,2
2011,191,15,2011.52089,0.2927,2.736888,0.35229,-16.9786293294031,272.25,0.3872,0.553142857142857,2
2011,191,16,2011.520947,0.23209,2.542358,0.34393,-9.54195762812167,256.41,0.3876,0.553714285714286,2
2011,191,16,2011.521004,0.27237,2.447045,0.33839,-18.4376072286401,288.45,0.388,0.554285714285714,2
2011,191,17,2011.521061,0.28957,2.932129,0.33629,-32.3614457831325,270.091,0.3884,0.554857142857143,2
2011,191,17,2011.521118,0.22469,2.498826,0.33751,-28.311368827974,272.117,0.3888,0.555428571428571,2
2011,191,18,2011.521175,0.24707,2.174573,0.2897,-86.2312633832976,275.904,0.3892,0.556,2
2011,191,18,2011.521232,0.19249,2.358888,0.24346,-168.275862068966,251.417,0.3896,0.556571428571429,2
2011,191,19,2011.521289,0.20093,2.241936,0.27432,129.421221864952,263.54,0.39,0.557142857142857,2
2011,191,19,2011.521346,0.16169,2.573725,0.21801,33.5123880907766,235.29,0.3904,0.557714285714286,2
2011,191,20,2011.521403,0.14905,2.26008,0.19279,27.8794178794179,235.488,0.3908,0.558285714285714,2
2011,191,20,2011.521459,0.1226,1.826059,0.14837,13.6154366960054,236.247,0.3912,0.558857142857143,2
2011,191,21,2011.521516,-9999,1.476848,-9999,-9999,-9999,0.3916,0.559428571428571,2
2011,191,21,2011.521573,-9999,1.816659,-9999,-9999,-9999,0.392,0.56,2
2011,191,22,2011.52163,-9999,1.273596,-9999,-9999,-9999,0.3924,0.560571428571429,2
2011,191,22,2011.521687,-9999,0.738785,-9999,-9999,-9999,0.3928,0.561142857142857,2
2011,191,23,2011.521744,-9999,0.9335809,-9999,-9999,-9999,0.3932,0.561714285714286,2
2011,191,23,2011.521801,-9999,1.07773,-9999,-9999,-9999,0.3936,0.562285714285714,2
2011,192,0,2011.521858,-9999,1.651528,-9999,-9999,-9999,0.394,0.562857142857143,2
2011,192,0,2011.521915,-9999,1.912581,-9999,-9999,-9999,0.3944,0.563428571428571,2
2011,192,1,2011.521972,0.13018,2.017722,0.15705,32.1812349639134,249.817,0.3948,0.564,2
2011,192,1,2011.522029,0.12962,1.820883,0.18018,20.1329820599674,258.402,0.3952,0.564571428571429,2
2011,192,2,2011.522086,0.14732,1.529495,0.21475,26.5497269568095,268.438,0.3956,0.565142857142857,2
2011,192,2,2011.522143,0.22775,1.788292,0.28271,49.384236453202,288.519,0.396,0.565714285714286,2
2011,192,3,2011.522199,0.21284,1.654893,0.24818,35.8586762075134,290.458,0.3964,0.566285714285714,2
2011,192,3,2011.522256,-9999,1.408966,-9999,-9999,-9999,0.3968,0.566857142857143,2
2011,192,4,2011.522313,0.12681,1.507242,0.21563,20.8372334893396,271.347,0.3972,0.567428571428572,2
2011,192,4,2011.52237,0.14534,1.354219,0.1997,19.6396617232504,290.258,0.3976,0.568,2
2011,192,5,2011.522427,0.1347,1.210914,0.19994,39.409594095941,278.649,0.398,0.568571428571429,2
2011,192,5,2011.522484,-9999,1.013122,-9999,-9999,-9999,0.3984,0.569142857142857,2
2011,192,6,2011.522541,-9999,1.499142,-9999,-9999,-9999,0.3988,0.569714285714286,2
2011,192,6,2011.522598,0.16559,2.598931,0.19332,57.6449405833633,243.642,0.3992,0.570285714285714,2
2011,192,7,2011.522655,0.15659,1.752128,0.21257,99.2803970223325,260.924,0.3996,0.570857142857143,2
2011,192,7,2011.522712,0.16258,1.482154,0.22862,-74.4532340623546,272.945,0.4,0.571428571428572,2
2011,192,8,2011.522769,0.20721,1.844205,0.27609,-28.8112391930836,278.698,0.4004,0.572,2
2011,192,8,2011.522826,0.2346,2.40693,0.34148,-51.6537467700258,272.083,0.4008,0.572571428571429,2
2011,192,9,2011.522883,0.25901,2.484083,0.38531,-32.4893314366999,281.902,0.4012,0.573142857142857,2
2011,192,9,2011.522939,0.34448,2.93931,0.41524,-62.3644166991807,292.757,0.4016,0.573714285714286,2
2011,192,10,2011.522996,0.39497,3.41457,0.4493,-226.345609065156,297.43,0.402,0.574285714285714,2
2011,192,10,2011.523053,0.31392,3.171072,0.35758,706.902654867257,300.068,0.4024,0.574857142857143,2
2011,192,11,2011.52311,-9999,3.165128,-9999,-9999,-9999,0.4028,0.575428571428571,2
2011,192,11,2011.523167,0.21235,2.334467,0.26522,38.0643623361144,312.716,0.4032,0.576,2
2011,192,12,2011.523224,0.2911,3.846171,0.41783,242.245827010622,343.792,0.4036,0.576571428571429,2
2011,192,12,2011.523281,-9999,2.531759,-9999,-9999,-9999,0.404,0.577142857142857,2
2011,192,13,2011.523338,-9999,2.112302,-9999,-9999,-9999,0.4044,0.577714285714286,2
2011,192,13,2011.523395,-9999,3.766464,-9999,-9999,-9999,0.4048,0.578285714285714,2
2011,192,14,2011.523452,0.29705,4.288475,0.37721,522.885245901639,232.961,0.4052,0.578857142857143,2
2011,192,14,2011.523509,0.26385,3.515893,0.31832,393.679012345679,245.113,0.4056,0.579428571428572,2
2011,192,15,2011.523566,0.28316,2.926278,0.35163,-164.669421487603,263.744,0.406,0.58,2
2011,192,15,2011.523622,0.34801,3.256615,0.44663,-189.4887039239,271.278,0.4064,0.580571428571429,2
2011,192,16,2011.523679,0.35156,3.404677,0.47763,-107.648648648649,271.026,0.4068,0.581142857142857,2
2011,192,16,2011.523736,0.41843,3.665979,0.52388,-133.065998329156,287.8,0.4072,0.581714285714286,2
2011,192,17,2011.523793,0.42217,3.63039,0.49502,-165.186721991701,294.031,0.4076,0.582285714285714,2
2011,192,17,2011.52385,0.42773,4.04727,0.47411,-168.287526427061,302.284,0.408,0.582857142857143,2
2011,192,18,2011.523907,0.40947,4.155547,0.43675,-365.885057471264,306.489,0.4084,0.583428571428571,2
2011,192,18,2011.523964,0.32691,3.523236,0.36008,-2210,312.325,0.4088,0.584,2
2011,192,19,2011.524021,0.26131,2.705577,0.28433,356.681614349776,308.441,0.4092,0.584571428571429,2
2011,192,19,2011.524078,0.22379,2.928987,0.2809,56.3571934798016,312.548,0.4096,0.585142857142857,2
2011,192,20,2011.524135,0.1707,2.355761,0.2221,20.9679546353686,314.222,0.41,0.585714285714286,2
2011,192,20,2011.524192,0.1893,2.093958,0.21378,20.2162024672517,302.037,0.4104,0.586285714285714,2
2011,192,21,2011.524249,-9999,1.265401,-9999,-9999,-9999,0.4108,0.586857142857143,2
2011,192,21,2011.524306,-9999,0.7011125,-9999,-9999,-9999,0.4112,0.587428571428572,2
2011,192,22,2011.524362,-9999,1.196195,-9999,-9999,-9999,0.4116,0.588,2
2011,192,22,2011.524419,-9999,0.9825733,-9999,-9999,-9999,0.412,0.588571428571429,2
2011,192,23,2011.524476,-9999,1.231501,-9999,-9999,-9999,0.4124,0.589142857142857,2
2011,192,23,2011.524533,-9999,0.6770037,-9999,-9999,-9999,0.4128,0.589714285714286,2
2011,193,0,2011.52459,-9999,0.7092071,-9999,-9999,-9999,0.4132,0.590285714285714,2
2011,193,0,2011.524647,-9999,1.057732,-9999,-9999,-9999,0.4136,0.590857142857143,2
2011,193,1,2011.524704,-9999,0.673756,-9999,-9999,-9999,0.414,0.591428571428571,2
2011,193,1,2011.524761,-9999,0.8034285,-9999,-9999,-9999,0.4144,0.592,2
2011,193,2,2011.524818,-9999,0.5494257,-9999,-9999,-9999,0.4148,0.592571428571429,2
2011,193,2,2011.524875,-9999,1.054132,-9999,-9999,-9999,0.4152,0.593142857142857,2
2011,193,3,2011.524932,-9999,0.9998703,-9999,-9999,-9999,0.4156,0.593714285714286,2
2011,193,3,2011.524989,0.15135,1.653474,0.17066,22.8835596648368,305.477,0.416,0.594285714285714,2
2011,193,4,2011.525046,0.12412,1.666788,0.15222,14.1380233907687,307.012,0.4164,0.594857142857143,2
2011,193,4,2011.525102,0.10381,1.488629,0.12877,9.03549823079557,313.368,0.4168,0.595428571428571,2
2011,193,5,2011.525159,0.16363,2.073609,0.20481,22.2365833099185,317.611,0.4172,0.596,2
2011,193,5,2011.525216,0.12134,1.688111,0.15637,12.5637157602223,312.738,0.4176,0.596571428571429,2
2011,193,6,2011.525273,0.13904,1.787141,0.17594,22.2660098522168,312.421,0.418,0.597142857142857,2
2011,193,6,2011.52533,0.17999,2.166049,0.22781,76.7394468704512,314.659,0.4184,0.597714285714286,2
2011,193,7,2011.525387,-9999,2.266083,-9999,-9999,-9999,0.4188,0.598285714285714,2
2011,193,7,2011.525444,0.21428,2.235276,0.25183,-110.391061452514,324.421,0.4192,0.598857142857143,2
2011,193,8,2011.525501,0.23745,2.689487,0.2869,-66.7398648648649,334.693,0.4196,0.599428571428571,2
2011,193,8,2011.525558,0.23381,2.600241,0.27349,-44.3197755960729,339.596,0.42,0.6,2
2011,193,9,2011.525615,0.21916,2.361907,0.26656,-28.5023457235655,344.374,0.4204,0.600571428571429,2
2011,193,9,2011.525672,0.2481,2.422529,0.28874,-30.2934970266641,355.874,0.4208,0.601142857142857,2
2011,193,10,2011.525729,0.25938,3.022495,0.33514,-31.7219208358449,346.317,0.4212,0.601714285714286,2
2011,193,10,2011.525786,0.33861,3.534,0.40534,-56.1308677098151,347.018,0.4216,0.602285714285714,2
2011,193,11,2011.525842,0.32935,3.426911,0.38668,-40.8173823072944,346.733,0.422,0.602857142857143,2
2011,193,11,2011.525899,0.30205,2.852626,0.35529,-38.7331205499632,358.323,0.4224,0.603428571428571,2
2011,193,12,2011.525956,0.35799,3.276697,0.40297,-46.1169590643275,13.8901,0.4228,0.604,2
2011,193,12,2011.526013,0.37818,3.218081,0.39356,-60.2521971723347,13.7859,0.4232,0.604571428571429,2
2011,193,13,2011.52607,0.39908,3.803261,0.44743,-63.4877164720097,19.4189,0.4236,0.605142857142857,2
2011,193,13,2011.526127,0.34781,3.7102,0.43561,-31.6847607559308,21.0851,0.424,0.605714285714286,2
2011,193,14,2011.526184,0.3825,3.662394,0.44614,-30.5467235362544,17.3086,0.4244,0.606285714285714,2
2011,193,14,2011.526241,0.41423,3.774709,0.45457,-42.6190476190476,26.0231,0.4248,0.606857142857143,2
2011,193,15,2011.526298,0.42429,3.931093,0.46322,-56.8314687838326,28.7906,0.4252,0.607428571428572,2
2011,193,15,2011.526355,0.41062,3.698334,0.43448,-48.727948003714,28.0985,0.4256,0.608,2
2011,193,16,2011.526412,0.3799,3.315627,0.40714,-43.8929168990519,38.1127,0.426,0.608571428571429,2
2011,193,16,2011.526469,0.38122,3.521626,0.41581,-53.8535249828884,41.8765,0.4264,0.609142857142857,2
2011,193,17,2011.526526,0.39452,3.668891,0.42864,-55.7872340425532,53.6999,0.4268,0.609714285714286,2
2011,193,17,2011.526582,0.36376,3.827858,0.40317,-91.8155283129013,49.8332,0.4272,0.610285714285714,2
