"Mean","SD","Naive SE","Time-series SE","2.5%","25%","50%","75%","97.5%"
0.0313365376973113,0.00524610402091362,7.41836965611859e-05,0.00071057747730103,0.0217499495396854,0.0275442256678194,0.0312176381480872,0.0351669830786213,0.0410611189287845
0.031176317640324,0.00526955201476696,7.45152681148667e-05,0.000790202753590293,0.0216637663500556,0.0272678420499946,0.0311260738110961,0.0349772527929949,0.0410303211627497
0.031246323631791,0.00526801369041889,7.44935150984959e-05,0.00072845302964217,0.0218203379110919,0.0272895371519264,0.031234262190222,0.0349572035281951,0.0413787340026243
0.0312869644934536,0.00528107064602948,7.46781498730195e-05,0.000764300787943479,0.0218866495966441,0.0271716211962489,0.0313321978164202,0.0351108151751408,0.0415148253692558
0.0305890881534117,0.00521776907977482,7.37830200463589e-05,0.000854438765221104,0.021241160911962,0.0265271495781351,0.0305810991192032,0.0344445763850493,0.0409300269974755
0.0295089521313886,0.00510120295300226,7.21346908970825e-05,0.000830529215370352,0.020439398475379,0.0255510648621846,0.029580577566086,0.0331692868907175,0.0395390677902679
0.0291351735105553,0.00501750359119228,7.09511215217662e-05,0.000776360322497554,0.0202618372767585,0.0253035792985706,0.0292594549529814,0.0327850699574767,0.039104160480114
0.0286778838839804,0.00491892941965234,6.95572116028745e-05,0.000770509297916135,0.0200902070662857,0.024749189531045,0.0288313425753225,0.0321907350269986,0.0383298760423498
0.0275487203243318,0.00476669901469587,6.74045638239405e-05,0.000717927079190002,0.0193194368870725,0.0237596631933495,0.0277496029896776,0.0308683325649214,0.0369417624579828
0.0273870685247159,0.00471346683826953,6.66518224357482e-05,0.000653407730435007,0.0192108396475815,0.0236595550915642,0.0275140436498233,0.0306424513483415,0.036739791641019
0.0275761347326418,0.00473322166496864,6.69311699407964e-05,0.000708993594945238,0.019340737819362,0.0239407243269675,0.0275914601154464,0.0308714175547697,0.0370151836692172
0.027067891392934,0.00467549582408731,6.61148848944823e-05,0.000678230318245451,0.0188628214148136,0.0235767645259599,0.026992561575989,0.0302215929679968,0.0365327713168692
0.0263454472506842,0.00453793779399313,6.41697150840134e-05,0.000589807477468641,0.0183479633933688,0.0229912933772257,0.0261677598346283,0.0294903990707028,0.0356787363321625
0.0256971578731418,0.00441283114140115,6.24006167366167e-05,0.000565977652761759,0.0178002002539159,0.0224807933847716,0.0254863088413843,0.0287278384084335,0.0348485087292247
0.0248759065098562,0.00427368112094846,6.04329350336628e-05,0.000515973290830206,0.017193951275803,0.0218360825533417,0.0246008498583797,0.0277482488520214,0.0336393799475802
0.0240082047167236,0.0041644298862912,5.88880437374856e-05,0.000486472402392113,0.0165208227628043,0.021027318320138,0.0238521909085159,0.026851577025609,0.0324410724521892
0.023055566585869,0.00401733162967174,5.68079682395093e-05,0.00046831019814652,0.0156483037903222,0.020137390343097,0.0229990502517422,0.0257787884959206,0.0312416551113925
0.0220073721441529,0.00389767917316995,5.51159961606972e-05,0.000446705353958376,0.0146699349008131,0.0191891512216164,0.0219209322305324,0.0246241550869502,0.0299300495455184
0.0209680772417891,0.00379192310605365,5.36205290557401e-05,0.000439949311696921,0.0138092601752164,0.018276136945422,0.0209017766501788,0.0234482906521635,0.0285917313824426
0.0199323520547729,0.00366724945977221,5.18575537300415e-05,0.000401109423502606,0.0131483047868617,0.0172906563663289,0.0198827100117379,0.0223783130409313,0.0273456724713797
0.0187885984951023,0.00357613781361152,5.05691693051368e-05,0.000385155403343157,0.0119260390843297,0.0162876551854732,0.0187299751677395,0.0212426540627411,0.0258153955609222
0.0176765407390872,0.00348381918775334,4.92637173163263e-05,0.000386851989183164,0.0111693893001537,0.0152296255117497,0.0175345365786591,0.0200608292441017,0.0246485522788755
0.0165440901732927,0.0033272166168996,4.70492439565525e-05,0.000327366352933611,0.0102637538150552,0.0142606669039353,0.0164700942314925,0.0187703558645723,0.0232326446709629
0.0153454515158683,0.00314893095749526,4.45281560776736e-05,0.000301721103543015,0.00939895241419194,0.0131007620217868,0.0152641284658412,0.0174918227890632,0.0216809639661072
0.0139764849532789,0.00296105721963519,4.187148585046e-05,0.000303867351933657,0.00852119514905997,0.0119133551993167,0.0139169188067014,0.0159566896862314,0.0200489582663728
0.0127373142524473,0.00282902289765804,4.00044252587966e-05,0.000265817509082864,0.00746660800480107,0.0107553023250976,0.0126877651620486,0.0146446743814113,0.0184739246850427
0.0112726112256717,0.00266074787053755,3.76248949443065e-05,0.000230548232174261,0.00627730955473153,0.00940780073994678,0.0111908245160081,0.013096455982242,0.0166190896056582
0.00953636907723012,0.00239250034002557,3.38316812894766e-05,0.000210539954995525,0.00520960556617566,0.00784162507908605,0.00942498765554078,0.0111110499598151,0.0144640388306236
0.00764127536273886,0.00207694022350528,2.93694335266736e-05,0.000224809747829799,0.00398210585603769,0.00615429682414307,0.00753826138509489,0.00895252623840733,0.0119383250202353
0.00438565038535194,0.00133797592195325,1.89199450496346e-05,0.000109880108046278,0.00203059629043953,0.003442921311372,0.00430330976230422,0.00522247053657277,0.00725824731755148
0.000891284392550377,0.000619637548884178,8.76212208547394e-06,2.47808972869469e-05,0.000171521830742294,0.000457808885566921,0.000722775286866331,0.00115906031079142,0.00254140040600915
0.000500469036000049,0.000184242546982861,2.60532256786177e-06,9.88560255260154e-06,0.000203533051761348,0.000370504125141158,0.000480178630234779,0.000605104595672476,0.000921844491191012
0.000608982277495855,0.000212149886403522,2.99995248582741e-06,1.25004996694376e-05,0.000252854448347984,0.00045993517564562,0.000590303581366426,0.000734688175601995,0.00108215376867965
0.00280735864933331,0.000820505959063433,1.16025463565258e-05,4.00562444673028e-05,0.00135438727002234,0.00222551003918515,0.00276256612058928,0.0033263256337149,0.00455055184301991
0.00298593794088556,0.000899943099138989,1.27258448408031e-05,5.52664703609579e-05,0.00134112471174523,0.00236476607620099,0.00293318200450844,0.00355588146463688,0.00487715557604
0.00157346860655958,0.000556647304143045,7.87139456967123e-06,3.1343166682627e-05,0.000628723561025235,0.00117932622645848,0.00152445992101091,0.00190652971040728,0.0028149029365907
0.00223182567184361,0.000690003110939928,9.75714191029853e-06,4.00217093404188e-05,0.000989967808240025,0.0017457393098546,0.00220300584470052,0.00267069645429103,0.00372936788941615
0.000856467597612655,0.000307318788536263,4.3457094379831e-06,1.95959549702398e-05,0.000337549619603208,0.000636833241321554,0.000829263986242299,0.00104425687395462,0.00153478579962318
0.000886867512246206,0.000322656588812572,4.56259700198829e-06,2.0316338257921e-05,0.000339767675586226,0.000658734896177213,0.000865033510312207,0.00108876596360766,0.00159779617266657
0.00285736916935669,0.000919204248391571,1.29982113905088e-05,4.64374028681262e-05,0.00116516405478363,0.00222968989973731,0.00281550658949681,0.00343009046230264,0.00481328106651734
0.00159710798033183,0.000742339500988079,1.04972162326837e-05,3.33624989025243e-05,0.00047454074400836,0.00105431776948976,0.0014852423529838,0.00201200502217459,0.0033290961609191
0.0028477760621923,0.000917870458664415,1.29793506412744e-05,4.69163667327028e-05,0.00117300923662981,0.00220223059462149,0.00279900036111886,0.00343821032271427,0.00478109171657786
0.00176460944541597,0.000670723383021173,9.4845126448464e-06,3.37195639660388e-05,0.000651172060678929,0.00128556811104856,0.001692927046611,0.00217520932691465,0.00322360413260249
0.00249510683897168,0.000881048743012927,1.24586650105925e-05,4.1511305048813e-05,0.000960785431957648,0.00187503390458466,0.00240660431650479,0.00306234300330471,0.00442146727499923
0.00293228947971983,0.000955928466051304,1.35175183292305e-05,4.72517399545565e-05,0.00115268652635135,0.0022846949903344,0.00290613838608965,0.00353793510661579,0.00496510531078831
0.000290754503383528,0.000182712593960743,2.58368792808085e-06,6.21094912971872e-06,6.57121079830189e-05,0.000164599256196097,0.00025145158245697,0.000367885114488438,0.000749557438241362
0.00104473567636821,0.000749208349873013,1.0594346712631e-05,1.19353066501044e-05,4.6902745923198e-05,0.000459611087866883,0.000915077213907266,0.00148983369114562,0.00279665942289225
0.000863237047041972,0.000410727834062338,5.80798796399149e-06,1.42293134702532e-05,0.000244770189027093,0.000564599017950082,0.000805447501532848,0.00109338794624707,0.0018484583009959
0.000941647729919035,0.000388009664077286,5.48673664646556e-06,1.97077147705377e-05,0.000300617358674112,0.000665338725090066,0.000900658143742741,0.00117408001838284,0.00180771817424091
0.00301505739228433,0.00110026341187787,1.55585186185288e-05,6.90182263327763e-05,0.00105489179187662,0.00225789555508535,0.00293731246668961,0.00371159817065124,0.00538135121467492
0.0016109915895782,0.000586733985223299,8.29684195136498e-06,3.06371416845477e-05,0.000582446060734135,0.00119483460010382,0.00157033516572607,0.00198029617044403,0.00287396185476524
0.00048504261752416,0.000234823918676787,3.32057966425791e-06,9.98018547480659e-06,0.000144754018400822,0.000317863073580784,0.000446589421766709,0.000611477951216207,0.00104688821871231
0.00217029078604344,0.000740878502936748,1.04765566659492e-05,3.73420924933804e-05,0.000835103265321101,0.00166121132284319,0.00212500690749585,0.00264861646959259,0.00369291530797107
0.000534658729351269,0.000213374452653125,3.01726873627106e-06,1.00724655162668e-05,0.000177944853533392,0.00038140478801875,0.000512830088819963,0.000664139550291461,0.00101787135929712
0.00218776532702304,0.00074260952102652,1.05010345108798e-05,3.76568853549104e-05,0.00081622406793107,0.00166528750065632,0.0021630810492365,0.00268541831532255,0.00370635486607878
0.00112866018047959,0.000467471480594886,6.61038407344046e-06,2.2180394806036e-05,0.000375932744229906,0.000796445346099317,0.00107627324783675,0.00140081895401023,0.00217199281674948
0.00160495234414929,0.000625792108907627,8.84915200547305e-06,3.35923387666388e-05,0.000536196507823399,0.00116241340120531,0.00154774479964037,0.00199371785189534,0.00298371264596459
0.00297251356541565,0.00101381303958059,1.43360479697318e-05,6.41110173107958e-05,0.00107604120645225,0.00227354116005314,0.0029311921013194,0.00363080495670717,0.00504277014583551
0.00158280707427582,0.000571437593453584,8.08053993352431e-06,3.40383930876507e-05,0.000608357750766306,0.0011865831378794,0.00152942937623917,0.00192374010499714,0.00283093828595231
0.0031657061252688,0.000967387904190405,1.36795630539031e-05,5.3768604794004e-05,0.00142390993254292,0.00248531686781657,0.0031400027663023,0.00378624196127804,0.00518639900845289
0.00317725428657705,0.000973166236812302,1.37612728469502e-05,5.29346310973401e-05,0.00142416438557962,0.00251839804952777,0.0031162179729095,0.00380479010391651,0.00526189007845549
0.00328256880704988,0.000936006619634811,1.32358090448534e-05,5.03446543179299e-05,0.00158521812909852,0.00262376627826234,0.00323933427821118,0.00387177040053787,0.00521949059004851
0.00170350522956644,0.000514788930894057,7.27948696599642e-06,2.77213297937166e-05,0.000833189764711319,0.00133300248357712,0.00166040286588644,0.00203764617141192,0.00279525986296117
0.00106532785534951,0.000327016519521735,4.62424956843893e-06,1.7792085785316e-05,0.000500138625416201,0.000830486924947484,0.00103827748509327,0.00127080052966074,0.00176767072849928
0.00102005530251851,0.000416515481805951,5.88982947958165e-06,1.73458359418695e-05,0.000385942008870457,0.000719037989406248,0.000955876104458101,0.00126488838503803,0.00200319867131666
0.00115924892361741,0.00041245064883029,5.83234980803182e-06,2.05958857995018e-05,0.000500363885106208,0.000859668429495004,0.00111452293200056,0.00139556549369997,0.002099479593912
0.00293191438813827,0.000867264782614983,1.22637498637529e-05,5.29791785422836e-05,0.00138250873139023,0.00232328146773401,0.00290476754801666,0.00349259504533531,0.00476278595532528
0.00430702166601276,0.00123223845667881,1.74247409881448e-05,7.67020712736992e-05,0.00192420305084342,0.00348687144202213,0.00429590581789171,0.00508741085213234,0.00676630015568625
0.00302358902983461,0.000963206084830467,1.36204291104596e-05,5.2732325179279e-05,0.00126489530868205,0.002381770741984,0.00296300146817478,0.00361284520627725,0.00508067070359233
0.000899261297922622,0.000299216521406891,4.23113753399741e-06,1.77783373366928e-05,0.00037349037478086,0.000687010371781615,0.000879206295140853,0.00109028252135543,0.0015294141397511
0.00080383310123832,0.000286380182050125,4.04962243250446e-06,1.39841606530931e-05,0.000327262923600328,0.000600497790938087,0.000779945348501541,0.000971152572069179,0.00145045530229026
0.000329303122616558,0.000182050742402277,2.57432886943733e-06,6.21921783526308e-06,8.90036160884812e-05,0.000201342105289419,0.000291582185739353,0.0004154438667381,0.000786010156711382
0.00158357735118704,0.000627982416608351,8.88012453693611e-06,2.82626217184477e-05,0.000567891397863928,0.0011275857933291,0.00151763524869583,0.00196555741442853,0.00297830691079235
0.00273931933247035,0.00096176340465319,1.36000285716828e-05,5.59450288531621e-05,0.000955696389670272,0.00205342667802424,0.00271653516842014,0.00337547587208089,0.00471922269954697
0.00195084217119275,0.000716333878923312,1.0129477970452e-05,3.77127251330835e-05,0.000683737329280726,0.00144614998855558,0.00189443435556996,0.00238826270443034,0.00351121792620656
0.000725113601107655,0.000371662563792962,5.25557685201368e-06,1.52183347164422e-05,0.00018855709257457,0.000461056505737934,0.000662792128098024,0.000926719976283972,0.00163665217993353
0.00160539103909811,0.000627224330410087,8.86940465104077e-06,3.26875351373223e-05,0.000526294974211644,0.00116746837435475,0.00154144955299272,0.00197749624594957,0.00301722736044981
0.0025416727435281,0.00107336887344546,1.51782104373967e-05,5.85002455857814e-05,0.000656481027165668,0.00176388249543446,0.00246541997911198,0.00321003167009289,0.00489931466909079
0.000540065638047849,0.000228294003631831,3.22824195339014e-06,1.447818632691e-05,0.000158601941694909,0.000381210100944323,0.00052135028654904,0.00067945617669155,0.00104891425876234
0.000563999497787525,0.000228662910056254,3.23345855644257e-06,1.62137957861524e-05,0.000146822072151736,0.00040601311637383,0.000547994215398738,0.000709844586516198,0.0010456739546246
0.00174588386190743,0.000681258791339212,9.63349092104869e-06,4.40788502842309e-05,0.000556620953188119,0.00125381523972384,0.00170749689654501,0.00218309016610966,0.00319272195719327
0.000574598713441616,0.000245543825342116,3.47216688022898e-06,1.50988881084371e-05,0.000184315648187782,0.000395800495061565,0.000538956308990356,0.000719684074619879,0.00113859897940973
0.00224218998242379,0.000888856708537497,1.25690752775117e-05,5.22831898493831e-05,0.000784655962926726,0.00159603229585686,0.00215783144911917,0.00278939821016787,0.0042052995146933
0.00201226097093793,0.00078101101304345,1.10440593193708e-05,3.94546582709288e-05,0.00074797233986395,0.00145179006254404,0.00193942772209058,0.00247356329993898,0.00371734063394476
0.000372001620909,0.000432367135114003,6.11398329626347e-06,1.59077721238628e-05,3.09055307330409e-05,0.000114292133033722,0.000223330433839948,0.000444179524441388,0.00168924082461259
0.00225972819172853,0.000915552408963651,1.29465717457494e-05,4.24021259602163e-05,0.000633847485232772,0.00162287316085346,0.0022074654969925,0.00283370321702872,0.00424747009659705
0.00148992829393005,0.000688363669512031,9.73395902545064e-06,3.3668121958409e-05,0.000396836497716433,0.000994886970821929,0.00139816446529934,0.00190134708278166,0.00307511709903678
0.00252896089455261,0.000989388615834683,1.39906689927566e-05,5.16874305890668e-05,0.000794416776966148,0.00184367315846497,0.00246072276403639,0.00315728724996347,0.0045912259771715
0.000815830303309605,0.000347945927620987,4.92020650208924e-06,2.02404339416799e-05,0.000233204707569448,0.000558995236672427,0.000789112428660509,0.00103412913833386,0.00159128692697882
0.00110805857748841,0.000462646855893882,6.54216039861166e-06,2.76390590120219e-05,0.000290293834137552,0.000778396899315279,0.00107428858712755,0.00140212518423188,0.00209685702261752
0.00203621521131097,0.000742663285930236,1.05017947854163e-05,5.21975862483538e-05,0.000666887985249383,0.00151441270230324,0.00199006375230636,0.00252009049813277,0.00358314460554794
0.00295946790877211,0.00102595266183129,1.45077109885783e-05,5.56505685992936e-05,0.00110488087707473,0.00223824385638444,0.00290330172395649,0.00360622307486752,0.0050776991625968
0.000488076721828749,0.000175179833219995,2.47716925539881e-06,9.94997222584033e-06,0.000180792200108533,0.000365384657095979,0.000471787301011185,0.000598700560971616,0.000860522824583303
0.0005998349572539,0.000231994103071554,3.28056402954196e-06,1.13169985005386e-05,0.00020061703679101,0.000438623979511793,0.00058228109971369,0.000736422881438369,0.00111879604915573
0.000657202965028431,0.000237375357244506,3.35665884678033e-06,1.33011001950841e-05,0.000235835646484444,0.000491248811474895,0.000640925295073025,0.000797006778277876,0.00118698417226791
0.00114968247437125,0.000427775927182212,6.04906030299007e-06,2.26536480235714e-05,0.000392446760884694,0.000860342307396322,0.00111616093249474,0.0014089935250263,0.00206549334323971
0.00253650680024063,0.000888253860904816,1.25605505769573e-05,4.80420276314053e-05,0.000844494695941419,0.00193543816294673,0.00250527411931926,0.00310385668526225,0.00436559623890564
0.00344795655716703,0.00121014481032397,1.71123208854203e-05,7.06878267669209e-05,0.00108300061010664,0.0026178067802611,0.00343490125393246,0.00425888343682405,0.00590960361153545
0.00293323923475992,0.00100145014954787,1.41612277833323e-05,5.095206923728e-05,0.00106824938579993,0.00223010731431775,0.00287443851312844,0.00358384719742638,0.00505063271731986
0.000785952766430304,0.000353419933342499,4.99761289315582e-06,1.45831867685108e-05,0.000251149797860568,0.000529675456666589,0.000734332155872568,0.000987558240067192,0.00160338053874697
0.00101522900675766,0.000432844652460608,6.12073573613162e-06,1.71092642829232e-05,0.000327023123431118,0.000700180433958398,0.00096138272877604,0.00127211030109367,0.00201723442222224
0.000530927848428421,0.00022715794512162,3.21217726625063e-06,1.23410751635693e-05,0.000145292066700045,0.00037087596832442,0.000507292440309705,0.000667342064812601,0.00105588385561815
0.00235945607337453,0.000927746740300333,1.3119008390551e-05,5.96167494998009e-05,0.000717180589611374,0.00170975631565131,0.00231049007591507,0.00296178916449862,0.00434365470008352
0.000844043895092265,0.000381170386359144,5.39002432415595e-06,2.27761961930656e-05,0.000206390354026952,0.000571116719476607,0.000809942909835844,0.00107556061809252,0.00169265028444023
0.005242609265601,0.000794662789028862,1.123710528323e-05,1.28914368118864e-05,0.00374420173478336,0.00468626902198591,0.0052107063847315,0.00578115001784251,0.00685872288672723
0.00127853791130154,0.000499340492153982,7.06103489427438e-06,1.14194994864839e-05,0.000575642306381537,0.000923157032486281,0.00118769459597965,0.00154084363935245,0.00249232641838593
0.00294045812025356,0.000554936664812368,7.84720489510002e-06,1.05340197050159e-05,0.0019531208551444,0.00255466605991033,0.00291269077844265,0.00328688413083589,0.00410793775382522
0.00280972932381591,0.000844016691766854,1.19350050828204e-05,1.49643225570283e-05,0.00134565613345111,0.00220574738625877,0.00274218027460329,0.00334549083657375,0.00463526905636058
0.00281094500498241,0.000816466932398649,1.15454316048342e-05,1.72611241302874e-05,0.00137266871572256,0.00224239166223411,0.00275548954733157,0.00334467038291173,0.00454813542887568
0.000967097464250074,0.000304047554966471,4.29945183471126e-06,7.96374494503034e-06,0.000485043010934374,0.000746788338921546,0.000926852666990756,0.00114512015776742,0.00167779596918905
0.00170214339228275,0.000424596484190461,6.00410068472986e-06,1.21082610175026e-05,0.000972477918047938,0.00140742597286832,0.00167132038470205,0.00197031413860777,0.00261385950463093
0.000423542725670372,0.000393297704618188,5.56151335568171e-06,8.8447404374474e-06,4.67570860034374e-05,0.000159138031798617,0.000296787648052482,0.000548780138691709,0.00153388647926663
0.00123960770210804,0.000796154092323318,1.12581933879713e-05,1.31834099136148e-05,0.000130948609999182,0.000618517805047371,0.00111403131695048,0.00170365308831015,0.00308761956505373
0.00204891018915586,0.000741948501395479,1.04916872162904e-05,1.61242129980744e-05,0.000819850262445169,0.00150935698861221,0.00199426456532266,0.00251894765091186,0.00367969500896849
0.000242864707345198,8.04291975611016e-05,1.13732689301371e-06,2.67133942467283e-06,0.000115856651991098,0.000185828024841498,0.000233342669794652,0.000287978337254627,0.000424912847183904
0.000457254695733161,0.000325187449754206,4.59838520202861e-06,5.80984916132625e-06,7.84029925528883e-05,0.00022412904924791,0.00037067915154944,0.000602373665014096,0.00129155172242794
0.000828613207438827,0.000312101726230913,4.41334362845978e-06,8.69757444293986e-06,0.000352937770467787,0.00059856286015567,0.000780530807645431,0.00100790670798653,0.00155691496585099
0.000971262536880367,0.000411758889978435,5.822567838678e-06,1.1715789393859e-05,0.000363566514654598,0.000671442631943699,0.000903165343748642,0.00120113860715872,0.0019528347273126
0.000780524960564868,0.000279673340028075,3.95478284650615e-06,1.00967345611339e-05,0.000354224439517376,0.000585096088179345,0.000743499639994141,0.000932816061850273,0.00143388758621966
0.000335731776406882,0.000376621469700627,5.32569936000498e-06,9.56548970981239e-06,1.74304807809234e-05,9.00596054446652e-05,0.000203066063623666,0.000441796643712985,0.00135986719150122
0.000422384930380436,0.000177608571547795,2.51151336798555e-06,5.62878553065347e-06,0.00015716302280572,0.000294091813552511,0.000396754520013721,0.000522051376062103,0.000846858689606306
0.000280954206150577,0.000126014570533375,1.78193696226176e-06,4.62392378714409e-06,8.43413992503024e-05,0.000191383629264471,0.000263623902964063,0.000350561955460708,0.000579974320312895
0.00181395106222574,0.000816403501928816,1.15445346522179e-05,4.73900303823732e-05,0.00050380720110264,0.00118778652525696,0.00174902592707658,0.00233818600612894,0.00361987455674259
0.00200500583178695,0.00094632341934557,1.33816960375959e-05,4.5960950723901e-05,0.000457514457304433,0.0013206886926231,0.00190465562513772,0.00260642629749947,0.00407251547067656
9.66238788144027e-05,9.16481350150173e-05,1.29597076444714e-06,2.40359659434292e-06,1.08330274465754e-05,3.81249271753106e-05,6.98153506124271e-05,0.00012269933373629,0.000345188294935953
0.000268406076687771,0.000121240474381038,1.71442779757365e-06,4.61280947019054e-06,7.35895344853325e-05,0.000181393202498673,0.000254407501853349,0.000340321330932754,0.000540694195850872
0.00145203452329264,0.00066825954461346,9.44967219180069e-06,1.4978647357089e-05,0.000376070917526541,0.000966347732282459,0.0013678769974486,0.00186349669001996,0.00298045814925218
0.000224478657865162,8.80965635288454e-05,1.24574898073961e-06,4.00051356087445e-06,8.15815951404329e-05,0.000162165948790463,0.000212980328384107,0.000275381535424226,0.000426934761977627
0.000647860844862275,0.000289980190740437,4.1005291532319e-06,9.72025522703394e-06,0.000236941468768871,0.000440633730780452,0.000596652954888784,0.000792923195164302,0.0013687007451876
0.000573056157525693,0.000535502425762504,7.57239073075534e-06,1.01931920797611e-05,2.88816312325226e-05,0.000171400154330603,0.000408445441986164,0.000795659327917097,0.00202478217744099
0.000646644209018222,0.000208564848335917,2.94925746050818e-06,8.65215537338035e-06,0.000313743743292539,0.000495508066748383,0.000622672792054963,0.000770516001275323,0.00112414846204441
0.00114781206450728,0.000518781439883278,7.33594392418738e-06,1.4608919740968e-05,0.000374263434405584,0.000763136101222714,0.00106838938811827,0.00145746606266847,0.00233862999803001
0.00144303557639043,0.0005462908511319,7.72494685064655e-06,1.97705470174502e-05,0.000607216714997795,0.00104186002019322,0.00137372066801555,0.00174977323763092,0.00268896952943136
0.000938048447329899,0.000625510043828322,8.84516340170725e-06,1.38843370343031e-05,0.000162115099811704,0.000469785247493177,0.000795406817305746,0.00126215139590476,0.00242959763481577
0.000762619967820223,0.000515096957850974,7.28384268944633e-06,1.09741876165367e-05,0.000150031488796433,0.000390105335767838,0.000628593921871159,0.00100019553643312,0.00207040536110831
0.00105328535664511,0.000725752068712069,1.02626579704405e-05,1.21623344452328e-05,5.3313952235122e-05,0.000469024229843842,0.000935419461826055,0.00151464451011047,0.00271930945294546
0.000331996854890528,0.000148781318709162,2.10387521045978e-06,3.85102478492882e-06,0.000131642233416899,0.000225172222574811,0.000304429319663412,0.000407929116187643,0.000696448426623332
0.00157170516778694,0.000396530571668888,5.60722842868745e-06,1.63691662617331e-05,0.000895297898224053,0.00129106819767783,0.00153269387753579,0.00182549346353452,0.00245062400043001
0.00177274078537546,0.000425227696031435,6.01302647565776e-06,2.00259882693261e-05,0.00100550835062569,0.00147356180735965,0.00175443271354398,0.00204301420592415,0.00265798865262529
0.0013093085706075,0.000618774335953686,8.74991563172312e-06,1.4957432205005e-05,0.00040718913890185,0.000846652592044548,0.00121021887073719,0.00166912283285582,0.00271744837625038
0.00126146426416946,0.000382329778020642,5.40641895889237e-06,1.32865085624638e-05,0.000641610917568428,0.000990377721798445,0.00121820513332261,0.00149882346081333,0.00213098044711045
0.00105811662780536,0.000547043045860944,7.7355834269157e-06,1.26125609998592e-05,0.00030375156449258,0.000660521815978856,0.000944820944846686,0.00135284036847944,0.00241294764239742
0.00151182704494043,0.000896948125522321,1.26834937526238e-05,1.53174320848092e-05,0.000106160225317104,0.000829765972488265,0.00143218048976869,0.00209044019854776,0.00341634522238523
0.00150398779154341,0.000330539992273304,4.6740740157625e-06,1.2473029446855e-05,0.000924110168882764,0.00126088367424046,0.00147895961960309,0.00172249332596387,0.00221215150291099
0.0018712478853963,0.000435340966727531,6.15603542126186e-06,1.36332516134328e-05,0.00113268554136355,0.00155679448275565,0.00183792279937716,0.00214576742606837,0.00283815690635679
0.00152888529909112,0.000345118092974998,4.88021887956651e-06,1.31650544581652e-05,0.000910561141672891,0.00128428706719404,0.00150814060570284,0.00174847654494174,0.00226596129041552
0.00223730555973485,0.000610832734063724,8.63761565016231e-06,2.0730263524928e-05,0.00118488676663426,0.00180550583711908,0.00219231649205276,0.00261852549334364,0.00356088058146424
0.0020416548465136,0.000501205645474246,7.08740950815908e-06,1.9540308899924e-05,0.00112930577218622,0.00169905358354263,0.00201567337712464,0.00236567405622239,0.00310498644993273
0.00281197937340436,0.00120053487090913,1.69764294073482e-05,2.5121238527778e-05,0.000544848390914007,0.001967505099351,0.00277100427533595,0.00358712987450913,0.00530409311744407
0.00351725740594273,0.00115010810261055,1.62633585145274e-05,3.31072359003376e-05,0.00148599491553285,0.00268532893715435,0.00343031802097768,0.00425484740531657,0.00596690549079164
0.00407579961426871,0.00118591716283551,1.67697244667236e-05,4.05115638969067e-05,0.00192130551238407,0.00324234868905543,0.00399385025046877,0.00484596651394106,0.00655803474120292
0.00431163536552453,0.000970710755853003,1.3726550574256e-05,4.55541793392683e-05,0.00250243802492499,0.00363581084801134,0.00427779075416856,0.00493771658679159,0.00629879182668029
0.00334604057278964,0.000773216898158954,1.09338449104972e-05,3.63989801201216e-05,0.0018918947344819,0.00281552129918886,0.00332170757777899,0.00384236292355473,0.00493355662745075
0.00225536003892416,0.000787212600540182,1.11317542417782e-05,2.54368709159723e-05,0.000945910135777293,0.00167615441278137,0.00216403060282751,0.00274655670767214,0.00400996404430808
0.00256633142371543,0.000649474300268597,9.18403528091376e-06,2.73127723079798e-05,0.00144582020278528,0.00211090133901258,0.00251687409945195,0.00297678990838746,0.00396612838361284
0.00283279459563551,0.0012857516557224,1.81814562389371e-05,3.29827226274155e-05,0.00048269174470585,0.0019150916146932,0.00278677276269986,0.00367764622983512,0.00547567593196198
0.00300947465380902,0.00145127355017461,2.05220552707758e-05,3.4476400728979e-05,0.00042215024190385,0.0019488012722423,0.00292854757453056,0.00398869371326447,0.00603815403148435
0.0031337781474932,0.00139447553810626,1.97188903934192e-05,3.29596087180675e-05,0.000595275863201989,0.00214662984772625,0.0030761203871356,0.00406759688382355,0.00602571781409182
0.0031822473730814,0.00102345231181553,1.44723542350473e-05,4.14201437209841e-05,0.00148733935495496,0.00244352317151918,0.00307894716866537,0.00382276590982019,0.00544747722840575
0.00250645730940083,0.00119067181839572,1.68369587274103e-05,2.7824885963853e-05,0.000413496353664856,0.00164712362923812,0.00245971521703297,0.00331043698261436,0.0050008009011125
0.00177781752545545,0.000837992536104109,1.18498191745843e-05,3.20889697740589e-05,0.000521450495806612,0.00115719767536356,0.00165473689559471,0.00226091345896978,0.0037286899668912
0.00272914539453396,0.000722868510305939,1.02218823737379e-05,3.32807921966296e-05,0.00142813627485193,0.00223351696188474,0.00268587548295632,0.00319184064708017,0.00425522644758586
0.000786619706967344,0.000301066776920276,4.25730148214226e-06,1.2024026499531e-05,0.000336480915854166,0.000568974681814554,0.000737852895102357,0.0009580104910314,0.0014959558284915
0.00198643300696301,0.000503592961024736,7.12116787278308e-06,2.21065527017188e-05,0.00112467400308753,0.00162959627787997,0.00195469881412196,0.00228821470644459,0.00304912508302158
